ts,url,model,error_type,error_message,http_status,http_body_snippet
,https://en.androidayuda.com/applications/lists/Apps-for-real-time-translation-on-Android/,,,,,
,https://www.fluentu.com/blog/learn/best-translation-apps/,,,,,
,https://www.amberscript.com/en/blog/what-you-need-for-subtitle-translation/,,,,,
,https://akkadu.ai/blog/translate-teams-meetings-ai-live-captions/,,,,,
,https://www.forasoft.com/blog/article/live-translate-video-call,,,,,
,https://murf.ai/blog/best-text-to-speech-api,,,,,
,https://www.unite.ai/best-text-to-speech-apis/,,,,,
,https://citipen.com/best-text-to-speech-software-2025/,,,,,
,https://typecast.ai/learn/text-to-speech-software/,,,,,
,https://www.f22labs.com/blogs/13-text-to-speech-tts-solutions-in-2025/,,,,,
,https://biglysales.com/best-text-to-speech-software/,,,,,
,https://www.gartner.com/reviews/market/speech-to-text-solutions,,,,,
,https://murf.ai/blog/top-speech-to-text-softwares,,,,,
,https://www.kukarella.com/resources/text-to-speech/the-8-best-free-text-to-speech-and-ai-voice-generators-in-2025-tested-and-compared,,,,,
,https://www.softlist.io/best-text-to-speech-free-software-to-try/,,,,,
,https://www.notta.ai/en/blog/voice-translator-app,,,,,
,https://www.jotme.io/blog/audio-translation,,,,,
,https://murf.ai/blog/best-voice-translation-apps,,,,,
,https://blog.openl.io/best-speech-translator/,,,,,
,https://www.aiphone.ai/blog/best-real-time-translation-apps/,,,,,
,https://www.stenomatic.ai/post/best-voice-translator-apps,,,,,
,https://www.forasoft.com/blog/article/multilingual-translation-video-calls,,,,,
,https://tactiq.io/learn/top-tools-for-live-meeting-translation-2025,,,,,
,https://maestra.ai/blogs/top-10-video-translator-apps,,,,,
,https://voicenotes.com/blog/free-transcription-software,,,,,
,https://clickup.com/blog/ai-transcription-tools/,,,,,
,https://meetgeek.ai/blog/best-free-transcription-software,,,,,
,https://sonix.ai/resources/best-ai-tools-for-transcription/,,,,,
,https://soundmadeseen.com/blog/best-text-to-speech-software-tools,,,,,
,https://www.ringover.com/blog/text-to-speech,,,,,
,https://www.jivochat.com/blog/tools/best-text-to-speech-ai.html,,,,,
,https://www.goodfirms.co/text-to-speech-software/,,,,,
,https://galileo.ai/blog/best-real-time-speech-to-text-tools,,,,,
,https://newo.ai/insights/best-speech-to-text-apps-and-apis-for-easy-voice-conversion/,,,,,
,https://tactiq.io/learn/5-best-speech-to-text-online-tools-free,,,,,
,https://galileo.ai/blog/top-enterprise-speech-to-text-solutions-for-enterprises,,,,,
,https://rigorousthemes.com/blog/best-websites-that-read-text-aloud-for-free/,,,,,
,https://ttsfree.com/,,,,,
,https://speechify.com/blog/free-text-speech/,,,,,
,https://www.courselounge.com/best-text-to-speech-apps/,,,,,
,https://www.cyberlink.com/blog/the-top-audio-editors/3295/ai-text-reader,,,,,
,https://speechify.com/blog/best-text-to-speech-apps/,,,,,
,https://www.androidauthority.com/best-translations-apps-android-98787/,,,,,
,https://www.aiphone.ai/blog/ai-voice-translator-apps/,,,,,
,https://speechify.com/blog/voice-translator/,,,,,
,https://www.aiphone.ai/blog/top-phone-call-translators/,,,,,
,https://insiderbits.com/apps/best-translation-apps-of-2025/,,,,,
,https://www.linkedin.com/pulse/5-video-meeting-platforms-offer-real-time-translation-jiyeon-lee-prm5c,,,,,
,https://krisp.ai/blog/ai-transcription-tools/,,,,,
,https://notegpt.io/blog/best-free-audio-transcript-tools-2025,,,,,
,https://www.softwareworld.co/free-text-to-speech-software/,,,,,
,https://appuals.com/best-professionl-tts-software/,,,,,
,https://multimedia.easeus.com/tts-article/best-free-text-to-speech.html,,,,,
,https://www.tenorshare.com/knowledge/speechify-alternative.html,,,,,
,https://clickup.com/blog/speech-to-text-software/,,,,,
,https://web-hobbies.com/en/audiovisual/ai-voice-generator-text-to-speech-best-free-tools/,,,,,
,https://www.peerspot.com/categories/text-to-speech-services,,,,,
,https://deepgram.com/learn/best-speech-to-text-apis,,,,,
,https://www.upuply.com/blog/best-text-to-speech-software,,,,,
,https://www.fluentu.com/blog/learn/best-translation-apps/,,,,,
,https://murf.ai/blog/best-text-to-speech-api,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.unite.ai/best-text-to-speech-apis/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://citipen.com/best-text-to-speech-software-2025/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://typecast.ai/learn/text-to-speech-software/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.f22labs.com/blogs/13-text-to-speech-tts-solutions-in-2025/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://biglysales.com/best-text-to-speech-software/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.gartner.com/reviews/market/speech-to-text-solutions,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://murf.ai/blog/top-speech-to-text-softwares,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.kukarella.com/resources/text-to-speech/the-8-best-free-text-to-speech-and-ai-voice-generators-in-2025-tested-and-compared,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.softlist.io/best-text-to-speech-free-software-to-try/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.notta.ai/en/blog/voice-translator-app,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.jotme.io/blog/audio-translation,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://murf.ai/blog/best-voice-translation-apps,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://blog.openl.io/best-speech-translator/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.aiphone.ai/blog/best-real-time-translation-apps/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.stenomatic.ai/post/best-voice-translator-apps,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://www.forasoft.com/blog/article/multilingual-translation-video-calls,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://tactiq.io/learn/top-tools-for-live-meeting-translation-2025,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://maestra.ai/blogs/top-10-video-translator-apps,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://voicenotes.com/blog/free-transcription-software,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=60)",,
,https://murf.ai/blog/best-text-to-speech-api,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://www.unite.ai/best-text-to-speech-apis/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://citipen.com/best-text-to-speech-software-2025/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://typecast.ai/learn/text-to-speech-software/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://www.tomsguide.com/ai/google-gemini/transcribe-audio-with-google-gemini-for-free-heres-how-to-do-it,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://www.gradually.ai/ki-transskriptionssoftwares/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://www.nearhub.us/de/blog/best-free-transcription-software,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://sonix.ai/resources/de/beste-ki-tools-fur-die-transkription/,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://tech.co/news/best-free-ai-transcribers,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://de.vidnoz.com/kuenstliche-intelligenz/ki-transkription.html,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://murf.ai/blog/best-text-to-speech-api,,ReadTimeout,"HTTPSConnectionPool(host='generativelanguage.googleapis.com', port=443): Read timed out. (read timeout=240)",,
,https://voice.ai/hub/tts/text-to-speech-api/,,AbortError,This operation was aborted,,
,https://apidog.com/blog/free-text-to-speech-apis/,,AbortError,This operation was aborted,,
,https://www.thetoolsverse.com/categories/text-to-speech,,AbortError,This operation was aborted,,
,https://www.thetoolsverse.com/categories/text-to-speech,,SyntaxError,Unterminated string in JSON at position 7959,,
,https://sonix.ai/resources/de/beste-ki-tools-fur-die-transkription/,,TypeError,fetch failed,,
,https://tech.co/news/best-free-ai-transcribers,,TypeError,fetch failed,,
,https://murf.ai/blog/best-text-to-speech-api,,TypeError,fetch failed,,
,https://www.unite.ai/best-text-to-speech-apis/,,TypeError,fetch failed,,
,https://typecast.ai/learn/text-to-speech-software/,,TypeError,fetch failed,,
,https://www.gartner.com/reviews/market/speech-to-text-solutions,,TypeError,fetch failed,,
,https://murf.ai/blog/top-speech-to-text-softwares,,TypeError,fetch failed,,
,https://sonix.ai/resources/de/beste-ki-tools-fur-die-transkription/,,TypeError,fetch failed,,
,https://tech.co/news/best-free-ai-transcribers,,TypeError,fetch failed,,
,https://typecast.ai/learn/text-to-speech-software/,,TypeError,fetch failed,,
,https://sonix.ai/resources/de/beste-ki-tools-fur-die-transkription/,,TypeError,fetch failed,,
,https://tech.co/news/best-free-ai-transcribers,,TypeError,fetch failed,,
,https://maestra.ai/blogs/top-10-video-translator-apps,,TypeError,fetch failed,,
,https://typecast.ai/learn/text-to-speech-software/,,TypeError,fetch failed,,
,https://soundmadeseen.com/blog/best-text-to-speech-software-tools,,TypeError,fetch failed,,
,https://maestra.ai/blogs/top-10-video-translator-apps,,TypeError,fetch failed,,
,https://newo.ai/insights/best-speech-to-text-apps-and-apis-for-easy-voice-conversion/,,TypeError,fetch failed,,
,https://www.ringover.com/blog/text-to-speech,,TypeError,fetch failed,,
,https://clickup.com/blog/speech-to-text-software/,,TypeError,fetch failed,,
,https://sonix.ai/resources/de/beste-ki-tools-fur-die-transkription/,,TypeError,fetch failed,,
,https://typecast.ai/learn/text-to-speech-software/,,TypeError,fetch failed,,
,https://maestra.ai/blogs/top-10-video-translator-apps,,TypeError,fetch failed,,
,https://www.upuply.com/blog/best-text-to-speech-software,,TypeError,fetch failed,,
,https://www.upuply.com/blog/best-text-to-speech-software,,TypeError,fetch failed,,
,https://www.upuply.com/blog/best-text-to-speech-software,,TypeError,fetch failed,,
